Day,Hour,WS,WD,Temp,Mix.Height,K_ANG1,Flux_ANG1,K_ANG2,Flux_ANG2,K_CCH1,Flux_CCH1,K_CCH2,Flux_CCH2,K_CTA,Flux_CTA,K_CTH,Flux_CTH,K_CTM1,Flux_CTM1,K_CTM2,Flux_CTM2,K_CTM7,Flux_CTM7,FFEE
16,9,1.62,294.78,297.18,371.35,250.173996,2427992.25,250.173996,2427992.25,122.4970016,2740901.25,122.4970016,2740901.25,64.46199799,14662.03418,478.3309937,632725.5,562.0250244,1067066.625,562.0250244,1067066.625,167.6999969,563789,30.3319576412266
16,10,2.14,272.63,298.42,484.22,250.0590057,2442984.25,250.0590057,2442984.25,124.2269974,2742385.75,124.2269974,2742385.75,0,11874.92773,478.3909912,632556.5625,418.2200012,694353,418.2200012,694353,174.8999939,576145,21.510141809451
16,11,2.75,261.52,299.45,562.44,251.3829956,2461053,251.3829956,2461053,124.8840027,2754051.25,124.8840027,2754051.25,0,6917.742188,472.8309937,633759.8125,334.2839966,1026195.813,334.2839966,1026195.813,183.1000061,590543,17.8173817129753
16,12,3.63,242.14,298.99,595.69,249.5579987,2475577,249.5579987,2475577,118.7549973,2747031,118.7549973,2747031,0,6271.277832,468.3580017,633294.625,311.9599915,976028.375,311.9599915,976028.375,182.8000031,594914,20.2716011610896
16,13,4.28,227.95,299.19,611.05,250.276001,2469624.5,250.276001,2469624.5,110.5790024,2754523,110.5790024,2754523,2174.886963,9687.148438,461.8580017,637062.5625,404.9079895,729612.5625,404.9079895,729612.5625,183.1000061,583370,19.303973418738
16,14,4.94,226.89,298.88,595.02,250.5930023,2473600.25,250.5930023,2473600.25,112.1019974,2540811.75,112.1019974,2540811.75,0,13051.06934,456.0599976,581078.1875,407.4790039,791079.1875,407.4790039,791079.1875,183.8999939,583629,18.5741089019141
16,15,5.93,222.28,298.45,640.9,251.9179993,2485421.25,251.9179993,2485421.25,126.9899979,2262570.25,126.9899979,2262570.25,6760.087891,12327.25977,460.5390015,578414.4375,454.5270081,1054431.25,454.5270081,1054431.25,166.6000061,568554,19.6120368287366
16,16,5.99,220.53,297.93,611.16,256.2609863,2476011.75,256.2609863,2476011.75,115.8809967,2106069.5,115.8809967,2106069.5,0,12220.47754,469.4779968,582191.0625,353.8389893,791912.5625,353.8389893,791912.5625,175.3999939,566072,21.2763794074298
16,17,6.46,214.98,296.75,589.48,251.727005,2497258.5,251.727005,2497258.5,122.3199997,2053687.5,122.3199997,2053687.5,0,11883.9707,471.5450134,586013.875,353.8389893,791912.5625,353.8389893,791912.5625,179.6999969,564202,15.5689189023368
16,18,6.9,210.51,295.63,568.38,245.098999,2472353,245.098999,2472353,146.3159943,1887073.375,146.3159943,1887073.375,0,8632.026367,469.6990051,565343.75,353.8389893,791912.5625,353.8389893,791912.5625,182.5,567657,11.7675650249711
16,19,6.41,203.71,293.1,315.49,234.9850006,2255074.75,234.9850006,2255074.75,168.9909973,1606072.75,168.9909973,1606072.75,0,6626.255859,539.1400146,484790.2813,353.8389893,791912.5625,353.8389893,791912.5625,183.6999969,566997,8.5994843540587
16,20,6.43,202.98,292.7,311.55,227.7890015,2074563.875,227.7890015,2074563.875,164.1849976,1725259.75,164.1849976,1725259.75,3489.349121,22855.38867,537.4299927,388258.1875,473.5220032,1012997.188,473.5220032,1012997.188,178.8000031,554001,8.19940200341128
16,21,6.54,199.99,292.71,319.54,242.2570038,2392525,242.2570038,2392525,130.6790009,2459376.5,130.6790009,2459376.5,7861.544922,30662.5957,464.0809937,470722.1875,492.571991,1064499.375,492.571991,1064499.375,179.1000061,538468,12.7557684310702
16,22,6.12,201.41,292.9,304.02,251.9730072,2455151.75,251.9730072,2455151.75,118.8779984,2785167,118.8779984,2785167,6729.258789,33926.08594,486.8429871,546834.6875,558.4390259,1093617.5,558.4390259,1093617.5,170.1000061,531839,17.3910082364282
16,23,4.32,197.03,292.65,197.68,247.1190033,2440074.5,247.1190033,2440074.5,117.526001,2751540,117.526001,2751540,0,32949.46094,498.4200134,609860.3125,620.4349976,1091183.5,620.4349976,1091183.5,171,528887,18.2694747692069
17,0,2.21,197.39,292.53,85.27,243.3000031,2460520.25,243.3000031,2460520.25,117.1869965,2749223.25,117.1869965,2749223.25,0,28177.75,504.4410095,629297.5,635.3779907,1051981.5,635.3779907,1051981.5,172.3000031,532003,17.9871309388928
17,1,2.17,117.2,291.88,79.52,244.7519989,2451192.25,244.7519989,2451192.25,112.2900009,2752521.75,112.2900009,2752521.75,0,29765.62695,477.269989,590043.875,682.309021,985693.6875,682.309021,985693.6875,172.8999939,548711,17.7699433771128
17,2,2.06,143.62,292.09,74.51,246.0549927,2452679.5,246.0549927,2452679.5,117.5739975,2785274,117.5739975,2785274,0,25927.24609,472.2850037,578515.4375,453.3850098,537650.5,453.3850098,537650.5,173.5,558639,18.0540018460725
17,3,2.55,172.26,291.41,85.4,242.9049988,2430295.5,242.9049988,2430295.5,114.6419983,2671232,114.6419983,2671232,3534.191895,29016.99805,470.6530151,590621.0625,398.6480103,394199.2188,398.6480103,394199.2188,178.5,569480,17.8025215113798
17,4,2.05,168,291.1,72.98,243.8040009,2399063.25,243.8040009,2399063.25,118.0530014,2652552,118.0530014,2652552,7886.77002,30460.57617,481.506012,587556.6875,407.855011,432038,407.855011,432038,171.1999969,562803,16.7182983411253
17,5,2.33,170.08,291.25,81.06,246.1929932,2417736.5,246.1929932,2417736.5,110.9209976,2692300,110.9209976,2692300,6760.087891,29812.38086,455.5419922,591515.125,398.5130005,426861.4688,398.5130005,426861.4688,174.8000031,565234,17.3772911272631
17,6,2.54,174.34,291.18,86.37,246.0180054,2393354,246.0180054,2393354,114.2360001,2673284.25,114.2360001,2673284.25,0,23174.00391,497.776001,608347.4375,393.9890137,747170.125,393.9890137,747170.125,178.5,566418,17.6493471257034
17,7,2.55,196.48,293.78,152.78,244.9779968,2364575.5,244.9779968,2364575.5,115.3590012,2637555.5,115.3590012,2637555.5,0,18662.60742,485.7730103,594582.375,435.3330078,761141.625,435.3330078,761141.625,180.1000061,562440,17.8488167548119
17,8,1.34,207.82,295.99,237.8,251.4440002,2257215,251.4440002,2257215,117.7080002,2611480.75,117.7080002,2611480.75,0,15804.88965,483.5100098,602178.9375,600.507019,574248.5625,600.507019,574248.5625,176.5,558065,16.7891700718114
17,9,2.6,326.3,296.19,320.78,243.4940033,2355197.5,243.4940033,2355197.5,107.7819977,2548735.5,107.7819977,2548735.5,0,13334.47363,477.1830139,577346.0625,594.315979,794839.125,594.315979,794839.125,177.8000031,561643,22.351457838241
17,10,2.22,305.73,298.03,415.06,238.5370026,1972387.625,238.5370026,1972387.625,98.43699646,2543950.25,98.43699646,2543950.25,2990.469971,15035.6748,457.4530029,534003.125,517.5490112,781884,517.5490112,781884,180.5,547864,18.031139997464
17,11,2.42,274.38,298.92,483.71,246.0619965,1856253.125,246.0619965,1856253.125,102.7610016,2548342.25,102.7610016,2548342.25,7670.962891,13979.78418,362.6759949,533496.125,625.6430054,752807.5,625.6430054,752807.5,181.8999939,553384,19.6308978538385
17,12,4.09,240.48,298.52,579.23,235.9120026,1694513.5,235.9120026,1694513.5,106.3259964,2570690.5,106.3259964,2570690.5,5812.778809,4771.134766,469.8420105,527230.625,255.3430023,735929.5625,255.3430023,735929.5625,183.3999939,563003,23.1681973797769
17,13,4.7,234.76,298.42,605.55,234.5650024,1639118.625,234.5650024,1639118.625,106.0800018,2586934,106.0800018,2586934,0,9497.826172,463.2409973,524433.5,257.2900085,726875.4375,257.2900085,726875.4375,166.6000061,581209,23.4756892435602
17,14,5.32,229.59,298.35,618.92,221.901001,1651413.25,221.901001,1651413.25,112.9020004,2498036.5,112.9020004,2498036.5,0,10971.99512,463.3580017,506031.25,228.9170074,788498.375,228.9170074,788498.375,183.6000061,554480,19.3639857713352
17,15,5.36,221.09,298.12,635.87,242.9869995,1854479.25,242.9869995,1854479.25,105.4950027,2417350.25,105.4950027,2417350.25,0,12778.05371,474.6430054,525492.125,242.904007,857849.375,242.904007,857849.375,174.1999969,541035,17.4538783201013
17,16,5.97,215.22,297.75,633.74,240.7519989,1864094,240.7519989,1864094,108.1500015,2516939.25,108.1500015,2516939.25,0,11317.73828,505.7520142,606117.125,223.7819977,911614.0625,223.7819977,911614.0625,174.3000031,535626,22.0908327641049
17,17,6.61,208.57,297.14,624.15,240.4909973,1851277.125,240.4909973,1851277.125,91.64099884,2407425.5,91.64099884,2407425.5,4293.721191,6621.638184,510.2090149,645356.375,262.4440002,887051.1875,262.4440002,887051.1875,166.8999939,538445,18.1448776942909
17,18,6.92,206.55,295.88,582.36,240.095993,1860841.75,240.095993,1860841.75,93.92299652,2227570,93.92299652,2227570,7811.097168,7488.016113,508.0570068,631934.75,257.019989,711505.25,257.019989,711505.25,175,547485,12.4619936764519
17,19,6.13,208.45,293.34,312.63,239.2039948,1854902.875,239.2039948,1854902.875,126.961998,1782137.125,126.961998,1782137.125,4840.246094,9877.045898,460.322998,507003.25,195.5429993,631260.9375,195.5429993,631260.9375,178.6999969,558928,8.54118664010722
17,20,6.33,201.92,293.04,317,238.1130066,1926374.375,238.1130066,1926374.375,102.6549988,1789675.875,102.6549988,1789675.875,0,7599.992188,513.3170166,475664.1563,223.6690063,758505.6875,223.6690063,758505.6875,168.8000031,560089,7.13461140447393
17,21,6.3,197.94,292.93,303.64,236.4409943,1934131.75,236.4409943,1934131.75,100.1269989,2554367,100.1269989,2554367,0,16858.2793,501.2219849,503369.7813,348.0350037,887594.6875,348.0350037,887594.6875,163.1000061,578895,12.9140867326835
17,22,5.84,199.38,292.81,272.49,238.5690002,1939641.625,238.5690002,1939641.625,90.06400299,2714967.5,90.06400299,2714967.5,0,30357.83398,494.7690125,556431.75,384.1409912,915211.8125,384.1409912,915211.8125,157.8999939,565451,17.6019087898409
17,23,4.64,194.16,292.64,188.92,240.2420044,1928827,240.2420044,1928827,90.16600037,2719909.75,90.16600037,2719909.75,16.81599998,32221.61328,482.3850098,577022.25,355.7680054,865064.0625,355.7680054,865064.0625,157.1999969,553676,18.1231589381129
18,0,2.94,178.58,292.25,105.72,241.7389984,1923632.125,241.7389984,1923632.125,89.75900269,2745373.75,89.75900269,2745373.75,4573.990234,27302.71484,455.4299927,554513.75,393.5840149,816059.125,393.5840149,816059.125,165.1000061,552115,17.2909876487663
18,1,3.11,185.68,292.16,113.23,240.9219971,1921492.5,240.9219971,1921492.5,95.29399872,2750357.5,95.29399872,2750357.5,7864.348145,27749.4668,421.427002,552718.625,373.5010071,800096.125,373.5010071,800096.125,169.3999939,551614,17.4373034798602
18,2,3.23,180.31,292.17,126.25,220.8040009,2014005.375,220.8040009,2014005.375,97.56900024,2767389.5,97.56900024,2767389.5,4543.160156,33046.43359,399.6520081,587907.0625,386.2829895,813426.625,386.2829895,813426.625,175.3999939,521454,17.034934944352
18,3,3.06,178.29,291.78,116.72,210.927002,2164157.5,210.927002,2164157.5,95.34999847,2773857.75,95.34999847,2773857.75,0,25287.70898,394.1470032,555884.5625,379.4519958,729854.25,379.4519958,729854.25,169.6999969,488023,17.2109711786368
18,4,3.35,181.05,292.21,131.37,209.3280029,2167123.5,209.3280029,2167123.5,95.51399994,2770922.75,95.51399994,2770922.75,0,30749.17578,377.5910034,559294.125,365.4670105,609446.625,365.4670105,609446.625,163.3999939,466934,17.0480805073018
18,5,2.97,185.87,292.55,115.57,209.9850006,2172675.5,209.9850006,2172675.5,99.03900146,2766898,99.03900146,2766898,0,32355.52344,359.2720032,553485.75,365.7539978,605217.3125,365.7539978,605217.3125,174.1999969,491938,16.8320360379522
18,6,3.17,180.31,292.42,110.12,208.4960022,2157846.5,208.4960022,2157846.5,112.8980026,2753052.75,112.8980026,2753052.75,0,30879.62305,347.2520142,559511.6875,377.2210083,619924.8125,377.2210083,619924.8125,176,505437,17.9997049556275
18,7,3.15,188.66,295.06,227.45,208.2669983,2168276.5,208.2669983,2168276.5,116.439003,2753538.75,116.439003,2753538.75,3817.263916,32183.51758,345.0969849,550624,391.0220032,730830.4375,391.0220032,730830.4375,177.1000061,500424,16.0278705131509
18,8,2.92,200.86,296.64,461.31,228.8339996,2252296.5,228.8339996,2252296.5,106.4919968,2735149.75,106.4919968,2735149.75,7553.25,27075.875,364.4140015,612911.9375,404.6820068,660032.6875,404.6820068,660032.6875,156,534973,17.0417934989345
18,9,1.64,244.63,297.69,428.02,254.1549988,2423499.5,254.1549988,2423499.5,106.4599991,2719547.25,106.4599991,2719547.25,4002.240967,26486.55469,359.0960083,647180.3125,368.6210022,698517.75,368.6210022,698517.75,162.8000031,550507,25.8790410785208
18,10,2.25,255.82,299.19,452.82,256.7229919,2375159.5,256.7229919,2375159.5,106.4779968,2726406.25,106.4779968,2726406.25,0,27052.21094,347.5239868,656661.1875,350.5899963,679293,350.5899963,679293,166.3000031,568564,23.2053478837656
18,11,4.62,234.4,298.79,578.26,255.8730011,2438059.25,255.8730011,2438059.25,100.512001,2609112,100.512001,2609112,0,19694.64063,390.9070129,637761.5625,415.4859924,847836.625,415.4859924,847836.625,170.1999969,584327,19.0959305964014
18,12,6.29,223.61,298.99,692.96,255.3119965,2510568,255.3119965,2510568,94.09300232,2540988.5,94.09300232,2540988.5,0,12202.58496,319.6499939,638458.25,305.7990112,931739.875,305.7990112,931739.875,176,591374,20.6465354782678
18,13,6.89,223.07,299.02,726.84,248.3220062,2479511.25,248.3220062,2479511.25,98.50099945,2509210.5,98.50099945,2509210.5,8.407999992,4786.720215,390.7409973,573571.75,314.2210083,812588.3125,314.2210083,812588.3125,189.1000061,550314,19.0450629832476
18,14,7.04,222.29,298.79,731.33,248.9089966,2516501.5,248.9089966,2516501.5,95.99700165,2495615.25,95.99700165,2495615.25,4310.537109,11513.98633,375.9020081,571405.5,296.2709961,797310.5625,296.2709961,797310.5625,182.1000061,541728,18.9096065302427
18,15,7.46,216.46,298.77,741.39,245.4049988,2496235.5,245.4049988,2496235.5,100.4309998,2465277.5,100.4309998,2465277.5,7665.356934,9159.586914,421.7659912,575243.875,291.4679871,793478.875,291.4679871,793478.875,180.6000061,540857,16.5639808630184
18,16,8.03,208.96,298.12,767.84,241.404007,2500725.75,241.404007,2500725.75,105.9940033,2491594.75,105.9940033,2491594.75,2858.743896,14275.8877,424.0870056,572750.375,264.5130005,781965.5,264.5130005,781965.5,183.3000031,535161,14.0423189615093
18,17,8.41,204.05,297.09,815.38,243.5870056,2502072.25,243.5870056,2502072.25,119.6600037,2350313.75,119.6600037,2350313.75,0,17421.62891,430.0450134,574046.1875,243.6829987,754039.8125,243.6829987,754039.8125,159.6999969,540799,12.2202296274179
18,18,8.09,196.68,295.83,806.27,242.9019928,2518806.75,242.9019928,2518806.75,142.8070068,1867492.625,142.8070068,1867492.625,0,25805.45703,419.3819885,573617.3125,268.5029907,726033.5625,268.5029907,726033.5625,160.3000031,562328,10.407856578985
18,19,7.1,203.37,293.31,371.68,242.2420044,2447678,242.2420044,2447678,137.5809937,1638701.25,137.5809937,1638701.25,0,34130.98828,406.0669861,546999.1875,345.2850037,689884.875,345.2850037,689884.875,164,558400,4.46549057944043
18,20,7.1,200.24,293.01,363.79,241.9360046,2479555.5,241.9360046,2479555.5,102.810997,1762915.25,102.810997,1762915.25,383.9689941,34425.94141,394.4110107,542299.625,285.0629883,728368.5625,285.0629883,728368.5625,156.3999939,562845,8.01193484482221
18,21,7.12,198.87,292.87,367.29,244.2259979,2436124.75,244.2259979,2436124.75,101.8420029,2474864.75,101.8420029,2474864.75,5647.419922,33530.70313,382.7460022,615299.8125,301.5429993,854618,301.5429993,854618,153.6999969,563836,12.6145965159132
18,22,6.57,201.2,292.7,326.11,245.227005,2454435,245.227005,2454435,112.6029968,2750907.75,112.6029968,2750907.75,8024.101074,33804.29688,382.5570068,654564.4375,306.6870117,897417.4375,306.6870117,897417.4375,155.8999939,557410,19.2331016880519
18,23,6.21,198.01,292.9,292.21,245.5299988,2475473.5,245.5299988,2475473.5,107.1959991,2721977.25,107.1959991,2721977.25,2443.946045,31223.05664,345.2749939,601298.125,303.3009949,843900.125,303.3009949,843900.125,174.5,469030,22.1228393521567
19,0,4.85,197.45,293.04,233.33,242.595993,2479537.5,242.595993,2479537.5,110.3990021,2718964.5,110.3990021,2718964.5,0,27335.03711,359.0660095,582043.3125,293.355011,817156.8125,293.355011,817156.8125,165.1000061,471749,20.6488216631286
19,1,4.16,195.29,292.62,181.5,238.7969971,2379287,238.7969971,2379287,119.0619965,2768797.25,119.0619965,2768797.25,0,33501.26563,354.9100037,553927.875,275.6730042,801018.625,275.6730042,801018.625,175.1000061,462976,19.6726207275489
19,2,4.26,194.15,292.3,175.96,241.6840057,2426146.25,241.6840057,2426146.25,120.6569977,2767263.75,120.6569977,2767263.75,0,35376.01172,387.2820129,592484.8125,298.1409912,842393.625,298.1409912,842393.625,159.6000061,512132,19.4257127625779
19,3,3.86,189.96,292,146.16,241.8509979,2480648.75,241.8509979,2480648.75,121.7129974,2765184.25,121.7129974,2765184.25,142.9369965,33110.5,395.8070068,635750.5625,299.82901,921812.125,299.82901,921812.125,157.1999969,529138,20.2253059176575
19,4,3.91,186.49,291.74,149.63,244.5970001,2479268.5,244.5970001,2479268.5,118.5859985,2725356.75,118.5859985,2725356.75,5002.801758,34258.55078,392.1960144,643752.875,269.8940125,943248.5625,269.8940125,943248.5625,164.6000061,542590,19.9732540367497
19,5,3.96,181.86,291.59,146.22,242.0639954,2506395,242.0639954,2506395,114.6159973,2674899,114.6159973,2674899,7732.62207,31405.45117,397.3940125,644689.6875,276.3670044,939931.8125,276.3670044,939931.8125,164.3999939,556427,18.3437757771842
19,6,3.61,177.86,291.76,125.47,243.625,2509446,243.625,2509446,118.7330017,2718366.5,118.7330017,2718366.5,2200.112061,26414.98047,403.0969849,638681.625,296.5889893,844177.875,296.5889893,844177.875,169.3000031,563867,17.5847624033846
19,7,2.96,184.83,295.11,180.23,244.8990021,2496673,244.8990021,2496673,115.0459976,2731113.5,115.0459976,2731113.5,0,24289.73047,407.9330139,639220.6875,381.2130127,1044705.5,381.2130127,1044705.5,174.3999939,551742,16.6257078542612
19,8,1.59,210.62,297.31,290.19,244.3419952,2500329.5,244.3419952,2500329.5,117.1839981,2740459,117.1839981,2740459,0,20594.49609,411.6210022,631296.3125,400.2019958,1041375.188,400.2019958,1041375.188,162.8999939,526906,17.6813537137552
19,9,1.9,323.83,296.82,300.82,242.1649933,2468193.5,242.1649933,2468193.5,110.6220016,2736855,110.6220016,2736855,0,17654.81641,412.2279968,638662,377.0639954,1099562,377.0639954,1099562,145.5,535791,24.9119848823845
19,10,1.88,269.42,299.08,424.74,234.6000061,2387144.25,234.6000061,2387144.25,105.8960037,2655555.5,105.8960037,2655555.5,151.3450012,12936.20605,412.3439941,636787.0625,356.1910095,1111265,356.1910095,1111265,152.5,568395,28.270390442962
19,11,2.95,243.27,300.1,497.55,233.9420013,2353267.25,233.9420013,2353267.25,104.0240021,2505689,104.0240021,2505689,5154.146973,8904.463867,419.2929993,636795.3125,433.9410095,1023815.375,433.9410095,1023815.375,166.1000061,585745,24.2832840456528
19,12,4.64,226.37,299.31,578.81,237.5930023,2370364.75,237.5930023,2370364.75,105.0589981,2546903.5,105.0589981,2546903.5,7841.926758,7101.291992,408.3340149,599322.9375,432.0859985,1062706.625,432.0859985,1062706.625,181.5,547786,23.0018774311506
19,13,5.33,227.69,299.15,604.32,231.4080048,2338146.5,231.4080048,2338146.5,104.4489975,2506113,104.4489975,2506113,1440.583008,11001.43164,404.1560059,569030.875,437.9110107,1057957.5,437.9110107,1057957.5,171.8999939,547294,26.0196414474626
